num_Rank,num_Released,num_Released Worldwide,num_Release Year,Title,num_Theatrical Distributor,num_Genre,num_Source,num_Production Method,num_Creative Type,num_Production Budget,num_Opening Weekend Theaters,num_Maximum Theaters,num_Theatrical Engagements,num_Opening Weekend Revenue,num_Domestic Box Office,num_Infl. Adj. Dom. Box Office,num_International Box Office,num_Worldwide Box Office,mojo_release_year,mojo_rank,title,mojo_worldwide_box_office,mojo_us_box_office,mojo_us%,mojo_foreign_box_office,mojo_foreign%,id,vote_average,vote_count,status,release_date,revenue,runtime,adult,budget,original_language,popularity,genres,production_companies,production_countries,spoken_languages,release_year,merge_12,merge_123
,,,,,,,,,,,,,,,,,,,2024.0,128.0,thelastdance,20983374.0,,,20983374.0,1.0,1144127.0,0.0,0.0,Released,2023-05-25,0.0,11.0,False,0.0,en,0.6,"Comedy, Drama",Amk productions,United Kingdom,,2023.0,both,right_only
,,,,,,,,,,,,,,,,,,,2021.0,95.0,thelastduel,30552111.0,10853945.0,0.355,19698166.0,0.65,617653.0,7.466,2953.0,Released,2021-10-13,30500000.0,153.0,False,100000000.0,en,30.646,"History, Drama, Action","20th Century Studios, Scott Free Productions, Pearl Street Films, TSG Entertainment","United Kingdom, United States of America","French, Romanian, English",2021.0,both,right_only
,,,,,,,,,,,,,,,,,,,2025.0,146.0,thelastrodeo,15202565.0,15201659.0,1.0,906.0,0.001,1030832.0,10.0,1.0,Released,2022-09-29,0.0,7.0,False,500.0,en,0.6,Mystery,Petrichor Motion Pictures,United States of America,,2022.0,both,right_only
,,,,,,,,,,,,,,,,,,,2023.0,136.0,thelastvoyageofthedemeter,21786275.0,13637180.0,0.626,8149095.0,0.37,635910.0,7.318,715.0,Released,2023-08-09,21576744.0,119.0,False,45000000.0,en,307.895,"Thriller, Horror","Phoenix Pictures, DreamWorks Pictures, Wise Owl Media, Reliance Entertainment, Studio Babelsberg, StoryWorks Productions","Germany, India, United Kingdom, United States of America","English, Russian",2023.0,both,right_only
,,,,,,,,,,,,,,,,,,,2017.0,165.0,thelastwarrior,30618274.0,,,30618274.0,1.0,471968.0,6.951,143.0,Released,2017-10-19,30060061.0,120.0,False,8250000.0,ru,10.805,"Fantasy, Family, Adventure, Action, Comedy","The Walt Disney Company CIS, Walt Disney Pictures",Russia,Russian,2017.0,both,right_only
,,,,,,,,,,,,,,,,,,,2021.0,99.0,thelastwarrioramessengerofdarkness,27052365.0,,,27052365.0,1.0,598014.0,6.81,42.0,Released,2021-12-23,29694624.0,108.0,False,7000000.0,ru,8.657,"Fantasy, Adventure, Comedy","Cinema Fund, Yellow, Black & White, The Walt Disney Company CIS",Russia,Russian,2021.0,both,right_only
,,,,,,,,,,,,,,,,,,,2021.0,98.0,thelastwarriorrootofevil,28357398.0,,,28357398.0,1.0,589754.0,6.918,140.0,Released,2021-01-01,27658331.0,120.0,False,8400000.0,ru,36.296,"Fantasy, Adventure, Comedy","Yellow, Black & White, The Walt Disney Company CIS, Cinema Fund, Russia-1",Russia,Russian,2021.0,both,right_only
,,,,,,,,,,,,,,,,,,,2019.0,136.0,thelastwish,39756292.0,,,39756292.0,1.0,597309.0,6.071,7.0,Released,2019-09-12,0.0,107.0,False,0.0,zh,2.445,"Drama, Comedy",Hengye Pictures,China,Mandarin,2019.0,both,right_only
56.0,"Oct 23, 2015","Oct 21, 2015",2015.0,thelastwitchhunter,Lionsgate,Action,Original Screenplay,Live Action,Fantasy,80000000.0,3082.0,3082.0,11140.0,10812861.0,27367660.0,36717463.0,103451252.0,130818912.0,2015.0,53.0,thelastwitchhunter,146936910.0,27367660.0,0.186,119569250.0,0.81,274854.0,5.948,3355.0,Released,2015-10-21,146936910.0,106.0,False,90000000.0,en,27.719,"Fantasy, Action, Adventure","NeoReel, Summit Entertainment, Atmosphere Entertainment MM, Goldmann Pictures, Aperture Entertainment, TIK Films, One Race, Lionsgate","Hong Kong, United States of America",English,2015.0,both,both
,,,,,,,,,,,,,,,,,,,2015.0,160.0,thelazaruseffect,38356892.0,25801570.0,0.6729999999999999,12555322.0,0.33,243940.0,5.252,1311.0,Released,2015-01-29,64110728.0,83.0,False,3300000.0,en,9.66,"Horror, Thriller, Mystery, Science Fiction","Lionsgate, Blumhouse Productions, Chapter One Films",United States of America,English,2015.0,both,right_only
,,,,,,,,,,,,,,,,,,,2015.0,96.0,theleftear,78015473.0,,,78015473.0,1.0,334973.0,6.433,29.0,Released,2015-04-24,0.0,120.0,False,0.0,zh,5.621,"Drama, Romance",Beijing Enlight Pictures,China,Mandarin,2015.0,both,right_only
,,,,,,,,,,,,,,,,,,,2020.0,162.0,thelegacyofdrdeathblackfile,6024046.0,,,6024046.0,1.0,731862.0,3.0,1.0,Released,2020-11-13,0.0,120.0,False,0.0,ja,1.273,Drama,Warner Bros. Japan,Japan,Japanese,2020.0,both,right_only
,,,,,,,,,,,,,,,,,,,2023.0,153.0,thelegendbutterfly,16087771.0,,,16087771.0,1.0,990365.0,6.7,12.0,Released,2023-01-27,0.0,168.0,False,0.0,ja,2.389,"History, Drama, Romance",Toei Company,Japan,Japanese,2023.0,both,right_only
,,,,,,,,,,,,,,,,,,,2019.0,123.0,thelegendofhei,48507082.0,,,48507082.0,1.0,620249.0,8.421,304.0,Released,2019-08-27,48045728.0,102.0,False,0.0,zh,22.866,"Animation, Fantasy, Action","MTJJ, Beijing Guangying Gongchang Wenhua Chuanbo, Dream Castle, Heyi Capital, Beijing Hanmu Chunhua Animation Technology Co., Ltd., Beijing Jiyin Yinghua",China,Mandarin,2019.0,both,right_only
,,,,,,,,,,,,,,,,,,,2022.0,141.0,thelegendofmaulajatt,13941539.0,5016493.0,0.36,8925046.0,0.64,464293.0,8.3,10.0,Released,2022-10-13,0.0,153.0,False,0.0,pa,10.53,"Drama, Fantasy, Action","Crew Motion Pictures, AAA Motion Pictures, Lashari Films, Encyclomedia",Pakistan,"Punjabi, Urdu, English",2022.0,both,right_only
22.0,"Jul 1, 2016","Jun 27, 2016",2016.0,thelegendoftarzan,Warner Bros.,Adventure,Based on Fiction Book/Short Story,Live Action,Historical Fiction,180000000.0,3561.0,3591.0,17135.0,38527856.0,126643061.0,165587629.0,230600000.0,357243061.0,2016.0,23.0,thelegendoftarzan,357243061.0,126643061.0,0.355,230600000.0,0.65,258489.0,5.9,5917.0,Released,2016-06-29,356743061.0,109.0,False,180000000.0,en,27.807,"Fantasy, Action, Adventure","Village Roadshow Pictures, Dark Horse Entertainment, Beagle Pug Films, Jerry Weintraub Productions, RatPac Entertainment, Riche Productions, Warner Bros. Pictures","Canada, United Kingdom, United States of America",English,2016.0,both,both
32.0,"Feb 10, 2017","Feb 2, 2017",2017.0,thelegobatmanmovie,Warner Bros.,Adventure,Spin-Off,Digital Animation,Kids Fiction,80000000.0,4088.0,4088.0,26629.0,53003468.0,175750384.0,221598312.0,136304710.0,312055094.0,2017.0,29.0,thelegobatmanmovie,312150384.0,175750384.0,0.563,136400000.0,0.44,324849.0,7.222,4593.0,Released,2017-02-08,311950384.0,104.0,False,80000000.0,en,29.4,"Animation, Action, Comedy, Family","Lin Pictures, Warner Bros. Animation, Animal Logic, DC Entertainment, Lord Miller, Warner Bros. Pictures, LEGO, Warner Bros. Pictures Animation","Denmark, United States of America",English,2017.0,both,both
46.0,"Feb 8, 2019","Feb 6, 2019",2019.0,thelegomovie2thesecondpart,Warner Bros.,Adventure,Based on Toy,Digital Animation,Kids Fiction,99000000.0,4303.0,4303.0,24210.0,34115335.0,105806508.0,130641007.0,86500000.0,192306508.0,2019.0,46.0,thelegomovie2thesecondpart,192306508.0,105806508.0,0.55,86500000.0,0.45,280217.0,6.682,1968.0,Released,2019-02-06,199603202.0,106.0,False,99000000.0,en,20.581,"Action, Adventure, Animation, Comedy, Family","Vertigo Entertainment, Animal Logic, Warner Bros. Pictures Animation, Lord Miller, Rideback, LEGO, Warner Bros. Pictures","Australia, Denmark, United States of America",English,2019.0,both,both
71.0,"Sep 22, 2017","Sep 15, 2017",2017.0,thelegoninjagomovie,Warner Bros.,Adventure,Spin-Off,Digital Animation,Kids Fiction,70000000.0,4047.0,4047.0,20687.0,20433071.0,59281555.0,74746308.0,64400000.0,123681555.0,2017.0,68.0,thelegoninjagomovie,123681555.0,59281555.0,0.479,64400000.0,0.52,274862.0,6.506,926.0,Released,2017-09-21,123081555.0,101.0,False,70000000.0,en,18.716,"Family, Animation, Action, Adventure, Comedy","Lin Pictures, Lord Miller, Vertigo Entertainment, Warner Bros. Pictures Animation, LEGO, Warner Bros. Pictures","Denmark, United States of America",English,2017.0,both,both
,,,,,,,,,,,,,,,,,,,2016.0,178.0,thelightbetweenoceans,25975621.0,12545979.0,0.483,13429642.0,0.52,283552.0,7.084,1279.0,Released,2016-09-02,25975621.0,133.0,False,20000000.0,en,10.956,"Drama, Romance","DreamWorks Pictures, Heyday Films, Participant, Amblin Entertainment, LBO Productions, Reliance Entertainment","India, United Kingdom, United States of America",English,2016.0,both,right_only
2.0,"Jul 19, 2019","Jul 11, 2019",2019.0,thelionking,Walt Disney,Adventure,Original Screenplay,Animation/Live Action,Kids Fiction,260000000.0,4725.0,4802.0,40962.0,191770759.0,543638043.0,671238672.0,1117816360.0,1661454403.0,2019.0,2.0,thelionking,1656943394.0,543638043.0,0.3279999999999999,1113305351.0,0.67,8587.0,8.256,16991.0,Released,1994-06-24,763455561.0,89.0,False,45000000.0,en,87.384,"Family, Animation, Drama","Walt Disney Pictures, Walt Disney Feature Animation",United States of America,English,1994.0,both,both
9.0,"May 26, 2023","May 24, 2023",2023.0,thelittlemermaid,Walt Disney,Musical,Based on Folk Tale/Legend/Fairytale,Animation/Live Action,Kids Fiction,250000000.0,4320.0,4320.0,28759.0,95578040.0,298172056.0,308256482.0,271454233.0,569626289.0,2023.0,11.0,thelittlemermaid,569626289.0,298172056.0,0.523,271454233.0,0.48,10144.0,7.355,7316.0,Released,1989-11-17,211343479.0,83.0,False,40000000.0,en,79.593,"Animation, Family, Fantasy","Walt Disney Pictures, Silver Screen Partners IV, Walt Disney Feature Animation",United States of America,"English, French",1989.0,both,both
84.0,"Feb 12, 2016","Jul 29, 2015",2016.0,thelittleprince,Entertainment One,Adventure,Based on Fiction Book/Short Story,Digital Animation,Kids Fiction,77500000.0,52.0,163.0,851.0,116927.0,1311213.0,1714426.0,99969998.0,101281211.0,2015.0,79.0,thelittleprince,97571250.0,1339152.0,0.0139999999999999,96232098.0,0.99,309809.0,7.605,2605.0,Released,2015-07-29,97571250.0,108.0,False,64000000.0,en,18.241,"Adventure, Animation, Fantasy, Family","Orange Studio, ON Animation Studios, Canal+, CNC, LPPTV, M6 Films, On Entertainment, Paramount, Lucky Red, Paramount Animation",France,English,2015.0,both,both
,,,,,,,,,,,,,,,,,,,2021.0,93.0,thelittlethings,30842746.0,15342746.0,0.497,15500000.0,0.5,602269.0,6.329,2158.0,Released,2021-01-28,29942746.0,128.0,False,30000000.0,en,37.106,"Crime, Drama, Thriller","Warner Bros. Pictures, Gran Via Productions",United States of America,English,2021.0,both,right_only
,,,,,,,,,,,,,,,,,,,2024.0,164.0,thelma,13072709.0,9002073.0,0.6890000000000001,4070636.0,0.31,401898.0,6.86,920.0,Released,2017-09-15,1471656.0,116.0,False,5741614.0,no,12.27,"Drama, Mystery, Thriller","Eurimages, Motlys, Le Pacte, Norsk Filminstitutt, Film i Väst, Snowglobe, Nordisk Film & TV Fond, Filmpool Nord, B-Reel Films, Don't Look Now, Copenhagen Film Fund","Denmark, France, Norway, Sweden","Norwegian, Swedish",2017.0,both,right_only
,,,,,,,,,,,,,,,,,,,2015.0,111.0,thelongestride,62944815.0,37446117.0,0.595,25498698.0,0.41,228205.0,7.584,2937.0,Released,2015-04-09,63013281.0,128.0,False,34000000.0,en,22.402,"Drama, Romance","Fox 2000 Pictures, Temple Hill Entertainment",United States of America,English,2015.0,both,right_only
74.0,"Sep 12, 2025","Sep 11, 2025",2025.0,thelongwalk,Lionsgate,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,20000000.0,2845.0,2845.0,11977.0,11703621.0,35163573.0,35163573.0,27708124.0,62871697.0,2025.0,64.0,thelongwalk,62871590.0,35163573.0,0.5589999999999999,27708017.0,0.441,575224.0,7.4,5.0,Released,2022-02-18,0.0,116.0,False,0.0,lo,1.523,"Drama, Science Fiction, Horror","Lao Art Media, Screen Division, Aurora Media, 108 Media",Lao People's Democratic Republic,Lao,2022.0,both,both
,,,,,,,,,,,,,,,,,,,2024.0,130.0,thelordoftheringsthewaroftherohirrim,20758572.0,9158572.0,0.441,11600000.0,0.56,839033.0,0.0,0.0,In Production,2024-12-12,0.0,130.0,False,0.0,en,8.277,"Animation, Fantasy, Action","New Line Cinema, Warner Bros. Animation, Sola Entertainment, Warner Bros. Pictures","Japan, United States of America",English,2024.0,both,right_only
27.0,"Mar 25, 2022","Mar 24, 2022",2022.0,thelostcity,Paramount Pictures,Adventure,Original Screenplay,Live Action,Contemporary Fiction,74000000.0,4253.0,4283.0,28480.0,30453269.0,105344029.0,113147287.0,86244160.0,191588189.0,2022.0,26.0,thelostcity,192907684.0,105344029.0,0.546,87563655.0,0.45,752623.0,6.6,2964.0,Released,2022-03-24,192907684.0,112.0,False,74000000.0,en,53.326,"Action, Adventure, Comedy","Paramount, Fortis Films, 3dot Productions, Exhibit A Film",United States of America,"English, French, Spanish, Latin",2022.0,both,both
,,,,,,,,,,,,,,,,,,,2020.0,130.0,thelostprince,7837980.0,,,7837980.0,1.0,520725.0,5.722,325.0,Released,2020-02-12,0.0,101.0,False,0.0,fr,11.068,"Fantasy, Adventure, Comedy","Pathé Distribution, Prélude",France,"French, Hungarian, Italian",2020.0,both,right_only
,,,,,,,,,,,,,,,,,,,2023.0,189.0,themachine,10664328.0,10458331.0,0.981,205997.0,0.02,174675.0,5.9,738.0,Released,2013-04-25,314131.0,92.0,False,1500000.0,en,15.701,"Science Fiction, Thriller",Red & Black Films,United Kingdom,English,2013.0,both,right_only
,,,,,,,,,,,,,,,,,,,2023.0,189.0,themachine,10664328.0,10458331.0,0.981,205997.0,0.02,1300047.0,0.0,0.0,Released,2024-06-02,20.0,0.0,False,20.0,he,1.4,"Documentary, Science Fiction, Music, War, Comedy, Action, Western, Family","Thelma Yellin High School of Arts, thelma yellin, meyuhas production",,Hebrew,2024.0,both,right_only
,,,,,,,,,,,,,,,,,,,2023.0,189.0,themachine,10664328.0,10458331.0,0.981,205997.0,0.02,885811.0,0.0,0.0,Released,2010-06-26,0.0,85.0,False,0.0,ar,0.6,,,,Arabic,2010.0,both,right_only
55.0,"Sep 23, 2016","Sep 12, 2016",2016.0,themagnificentseven,Sony Pictures,Western,Original Screenplay,Live Action,Historical Fiction,90000000.0,3674.0,3696.0,19075.0,34703397.0,93432655.0,122163970.0,68689987.0,162122642.0,2016.0,56.0,themagnificentseven,162360636.0,93432655.0,0.575,68927981.0,0.43,333484.0,6.418,5545.0,Released,2016-09-14,162360636.0,132.0,False,90000000.0,en,33.557,"Adventure, Action, Western","Escape Artists, Columbia Pictures, Village Roadshow Pictures, LStar Capital, Pin High Productions, Metro-Goldwyn-Mayer",United States of America,"English, Italian",2016.0,both,both
64.0,"Aug 14, 2015","Aug 12, 2015",2015.0,themanfromuncle,Warner Bros.,Action,Based on TV,Live Action,Historical Fiction,75000000.0,3638.0,3673.0,15553.0,13421036.0,45445109.0,60970841.0,64600000.0,110045109.0,2015.0,66.0,themanfromuncle,110045109.0,45445109.0,0.413,64600000.0,0.59,203801.0,7.087,5852.0,Released,2015-08-13,108145109.0,116.0,False,75000000.0,en,25.534,"Comedy, Action, Adventure","Wigram Productions, Davis Entertainment, RatPac Entertainment, Warner Bros. Pictures",United States of America,"Italian, English, Russian, German",2015.0,both,both
,,,,,,,,,,,,,,,,,,,2020.0,45.0,themanstandingnext,34664900.0,113527.0,0.003,34551373.0,1.0,566397.0,6.925,100.0,Released,2020-01-22,0.0,114.0,False,0.0,ko,10.434,"Drama, Thriller","Hive Media Corp, Gemstone Pictures, Showbox",South Korea,"Korean, English",2020.0,both,right_only
,,,,,,,,,,,,,,,,,,,2021.0,150.0,themanysaintsofnewark,13037403.0,8237403.0,0.632,4800000.0,0.37,524369.0,6.398,562.0,Released,2021-09-22,13037403.0,120.0,False,50000000.0,en,19.667,Crime,"Warner Bros. Pictures, HBO Films, New Line Cinema, Chase Films",United States of America,"English, Italian, Latin",2021.0,both,right_only
,,,,,,,,,,,,,,,,,,,2021.0,105.0,themarksman,23076711.0,15566093.0,0.675,7510618.0,0.33,634528.0,6.911,1420.0,Released,2021-01-15,23076711.0,108.0,False,23000000.0,en,32.218,Action,"Sculptor Media, Zero Gravity Management, Cutting Edge Group, Stonehouse Motion Pictures, Voltage Pictures",United States of America,"English, Spanish",2021.0,both,right_only
,,,,,,,,,,,,,,,,,,,2020.0,132.0,themarriageescape,7760946.0,,,7760946.0,1.0,591915.0,7.824,35.0,Released,2020-02-10,0.0,103.0,False,0.0,nl,2.694,"Comedy, Drama","Johan Nijenhuis & Co, Omroep MAX",Netherlands,Dutch,2020.0,both,right_only
9.0,"Oct 2, 2015","Sep 30, 2015",2015.0,themartian,20th Century Fox,Adventure,Based on Fiction Book/Short Story,Live Action,Science Fiction,108000000.0,3831.0,3854.0,31994.0,54308575.0,228433663.0,306369679.0,425175444.0,653609107.0,2015.0,10.0,themartian,630161890.0,228433663.0,0.362,401728227.0,0.64,286217.0,7.678,18525.0,Released,2015-09-30,630600000.0,141.0,False,108000000.0,en,76.0,"Drama, Adventure, Science Fiction","Scott Free Productions, Genre Films","United Kingdom, United States of America","English, Mandarin",2015.0,both,both
41.0,"Nov 10, 2023","Nov 8, 2023",2023.0,themarvels,Walt Disney,Adventure,Based on Comic/Graphic Novel,Live Action,Super Hero,270000000.0,4030.0,4030.0,16370.0,46110859.0,84500223.0,87357374.0,121636602.0,206136825.0,2023.0,38.0,themarvels,206136825.0,84500223.0,0.41,121636602.0,0.59,609681.0,0.0,0.0,Post Production,2023-11-08,0.0,105.0,False,274800000.0,en,60.454,"Action, Adventure, Science Fiction","Marvel Studios, Kevin Feige Productions",United States of America,English,2023.0,both,both
,,,,,,,,,,,,,,,,,,,2025.0,151.0,thematch,14563318.0,,,14563318.0,1.0,671812.0,5.7,83.0,Released,2020-02-27,0.0,96.0,False,0.0,it,4.499,Drama,"Freak Factory, Wrong Way Pictures, Duel Produzioni, Pyramid Factory",Italy,Italian,2020.0,both,right_only
27.0,"Dec 22, 2021","Dec 16, 2021",2021.0,thematrixresurrections,Warner Bros.,Action,Original Screenplay,Live Action,Science Fiction,190000000.0,3552.0,3552.0,14355.0,10749011.0,40463197.0,41548111.0,119700000.0,160163197.0,2021.0,28.0,thematrixresurrections,157386805.0,37686805.0,0.239,119700000.0,0.76,624860.0,6.479,5018.0,Released,2021-12-16,156497322.0,147.0,False,190000000.0,en,52.143,"Science Fiction, Action, Adventure","Warner Bros. Pictures, Village Roadshow Pictures, Venus Castina Productions","Canada, Germany, United States of America",English,2021.0,both,both
,,,,,,,,,,,,,,,,,,,2021.0,197.0,themauritanian,7527030.0,836536.0,0.111,6690494.0,0.89,644583.0,7.441,934.0,Released,2021-02-10,7527030.0,129.0,False,0.0,en,16.499,"Drama, Thriller","30WEST, Topic Studios, STX Films, SunnyMarch, BBC Film, Shadowplay Features","United Kingdom, United States of America","German, English, Arabic, French",2021.0,both,right_only
,,,,,,,,,,,,,,,,,,,2021.0,178.0,themedium,8826689.0,,,8826689.0,1.0,745881.0,7.062,542.0,Released,2021-07-14,7230000.0,131.0,False,0.0,th,30.869,"Horror, Thriller","Northern Cross, Jorkwang Films, Showbox, Finecut, GDH 559","South Korea, Thailand",Thai,2021.0,both,right_only
15.0,"Aug 10, 2018","Aug 9, 2018",2018.0,themeg,Warner Bros.,Action,Based on Fiction Book/Short Story,Live Action,Science Fiction,178000000.0,4118.0,4118.0,26742.0,45402195.0,145443742.0,180567373.0,383800000.0,529243742.0,2018.0,16.0,themeg,529243742.0,145443742.0,0.275,383800000.0,0.73,345940.0,6.256,7018.0,Released,2018-08-09,530517320.0,113.0,False,150000000.0,en,101.431,"Action, Science Fiction, Horror","Apelles Entertainment, Gravity Pictures, di Bonaventura Pictures, Flagship Entertainment Group, Maeday Productions, Warner Bros. Pictures","China, United States of America","Mandarin, English, Japanese, Thai",2018.0,both,both
54.0,"Nov 18, 2022","Nov 16, 2022",2022.0,themenu,Searchlight Pictures,Black Comedy,Original Screenplay,Live Action,Contemporary Fiction,30000000.0,3211.0,3228.0,16939.0,9004957.0,38501125.0,41241169.0,41127075.0,79628200.0,2022.0,49.0,themenu,79628200.0,38501125.0,0.484,41127075.0,0.52,593643.0,7.197,3692.0,Released,2022-11-17,79628200.0,107.0,False,35000000.0,en,42.724,"Comedy, Thriller, Horror","Hyperobject Industries, Searchlight Pictures, Gary Sanchez Productions, TSG Entertainment",United States of America,"English, Spanish",2022.0,both,both
15.0,"Feb 19, 2016","Feb 7, 2016",2016.0,themermaid,Sony Pictures,Romantic Comedy,Original Screenplay,Live Action,Science Fiction,60720000.0,35.0,106.0,355.0,985052.0,3229457.0,4222566.0,520528779.0,523758236.0,2016.0,14.0,themermaid,553810228.0,3232685.0,0.006,550577543.0,0.99,381890.0,6.497,355.0,Released,2016-02-08,553810228.0,93.0,False,60720000.0,zh,14.783,"Comedy, Fantasy, Romance","China Film Group Corporation, Alpha Pictures, Star Overseas, Shanghai New Culture Media Group Co Ltd, Beijing Enlight Pictures","China, Hong Kong",Mandarin,2016.0,both,both
72.0,"Feb 21, 2025","Feb 19, 2025",2025.0,themonkey,Neon,Black Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,11000000.0,3200.0,3227.0,14207.0,14014649.0,39724912.0,39724912.0,23958090.0,63683002.0,2025.0,62.0,themonkey,68871071.0,39724909.0,0.5770000000000001,29146162.0,0.423,838804.0,6.3,3.0,Released,2021-05-30,0.0,17.0,False,0.0,en,0.633,"Animation, Drama","Lightbox Animation Studios, Sardinha em Lata","Portugal, Spain",English,2021.0,both,both
45.0,"Feb 5, 2016","Feb 4, 2016",2016.0,themonkeyking2,China Lion Film Distribution,Action,Based on Fiction Book/Short Story,Live Action,Fantasy,60000000.0,38.0,38.0,73.0,166391.0,709982.0,928313.0,193348521.0,194058503.0,2016.0,47.0,themonkeyking2,193678298.0,709982.0,0.004,192968316.0,1.0,381902.0,5.9,85.0,Released,2016-01-22,193677158.0,120.0,False,68490000.0,zh,24.798,"Action, Adventure, Fantasy",Filmko Pictures,"Hong Kong, China",Mandarin,2016.0,both,both
,,,,,,,,,,,,,,,,,,,2018.0,63.0,themonkeyking3,115084576.0,187074.0,0.002,114897502.0,1.0,437543.0,5.5,40.0,Released,2018-02-16,0.0,114.0,False,73000000.0,zh,9.479,"Action, Adventure, Fantasy","Filmko Films Production Limited, Filmko Pictures",China,Mandarin,2018.0,both,right_only
,,,,,,,,,,,,,,,,,,,2021.0,151.0,themonkeykingreborn,13017088.0,,,13017088.0,1.0,811634.0,7.136,265.0,Released,2021-04-02,13000000.0,95.0,False,20000000.0,zh,13.473,"Animation, Action, Fantasy, Family",星皓影业有限公司,China,Mandarin,2021.0,both,right_only
,,,,,,,,,,,,,,,,,,,2017.0,95.0,themountainbetweenus,62832209.0,30348555.0,0.483,32483654.0,0.52,290512.0,6.616,2186.0,Released,2017-10-05,62832209.0,109.0,False,35000000.0,en,35.553,"Drama, Adventure, Romance","Chernin Entertainment, 20th Century Fox, Fox 2000 Pictures",United States of America,English,2017.0,both,right_only
51.0,"Dec 14, 2018","Dec 14, 2018",2018.0,themule,Warner Bros.,Drama,Based on Factual Book/Article,Live Action,Dramatization,50000000.0,2588.0,3329.0,21063.0,17509431.0,103804407.0,128607571.0,71000000.0,174804407.0,2018.0,48.0,themule,174804407.0,103804407.0,0.594,71000000.0,0.41,504172.0,6.829,4593.0,Released,2018-12-14,174804407.0,116.0,False,50000000.0,en,16.833,"Crime, Drama","Imperative Entertainment, Bron Studios, Malpaso Productions, Warner Bros. Pictures, Creative Wealth Media Finance","Canada, United States of America","English, Spanish",2018.0,both,both
22.0,"Jun 9, 2017","Jun 2, 2017",2017.0,themummy,Universal,Adventure,Based on Folk Tale/Legend/Fairytale,Live Action,Historical Fiction,195000000.0,4035.0,4035.0,14901.0,31668375.0,80101125.0,100997067.0,329852780.0,409953905.0,2017.0,23.0,themummy,409231607.0,80227895.0,0.196,329003712.0,0.8,564.0,6.906,8327.0,Released,1999-04-16,415885488.0,124.0,False,80000000.0,en,55.481,"Adventure, Action, Fantasy","Universal Pictures, Alphaville Films",United States of America,"English, Arabic",1999.0,both,both
56.0,"Aug 1, 2025","Jul 17, 2025",2025.0,thenakedgun,Paramount Pictures,Comedy,Based on TV,Live Action,Contemporary Fiction,42000000.0,3344.0,3363.0,15394.0,16805560.0,52647396.0,52647396.0,49339800.0,101987196.0,2025.0,51.0,thenakedgun,102147396.0,52647396.0,0.515,49500000.0,0.485,,,,,,,,,,,,,,,,,left_only,both
,,,,,,,,,,,,,,,,,,,2015.0,166.0,thenewadventuresofaladdin,35771820.0,,,35771820.0,1.0,344268.0,4.708,819.0,Released,2015-10-14,0.0,107.0,False,0.0,fr,8.116,"Comedy, Adventure","Artémis Productions, M6 Films, 74 Films, Pathé",France,"French, Italian",2015.0,both,right_only
,,,,,,,,,,,,,,,,,,,2019.0,78.0,thenewkingofcomedy,95618308.0,,,95618308.0,1.0,575138.0,5.66,25.0,Released,2019-02-05,0.0,91.0,False,0.0,zh,4.64,Comedy,Star Overseas,China,"Mandarin, English",2019.0,both,right_only
40.0,"Aug 28, 2020","Aug 26, 2020",2020.0,thenewmutants,20th Century Studios,Horror,Based on Comic/Graphic Novel,Live Action,Super Hero,67000000.0,2412.0,2754.0,20198.0,7037017.0,23855569.0,29390686.0,23679682.0,47535251.0,2020.0,31.0,thenewmutants,49169594.0,23852659.0,0.485,25316935.0,0.52,340102.0,6.1,3106.0,Released,2020-04-02,49169594.0,94.0,False,67000000.0,en,26.231,"Science Fiction, Horror, Action, Mystery, Adventure","20th Century Studios, Genre Films, Sunswept Entertainment",United States of America,"English, Latin, Portuguese",2020.0,both,both
,,,,,,,,,,,,,,,,,,,2022.0,196.0,thenewtoy,7295051.0,,,7295051.0,1.0,865498.0,5.935,107.0,Released,2022-10-19,7274076.0,111.0,False,0.0,fr,9.541,Comedy,"Eskwad, Wild Bunch, M6 Films, Sony Pictures Entertainment France, Sony Pictures International Productions, Canal+, Ciné+, M6",France,"Arabic, French",2022.0,both,right_only
,,,,,,,,,,,,,,,,,,,2016.0,103.0,theniceguys,71261763.0,36261763.0,0.509,35000000.0,0.49,290250.0,7.108,7230.0,Released,2016-05-15,62788218.0,116.0,False,50000000.0,en,19.553,"Comedy, Crime, Action","Silver Pictures, Waypoint Entertainment, Bloom, Warner Bros. Pictures",United States of America,English,2016.0,both,right_only
,,,,,,,,,,,,,,,,,,,2015.0,127.0,thenightbefore,52395996.0,43047372.0,0.8220000000000001,9348624.0,0.18,296100.0,6.089,1554.0,Released,2015-11-20,52395996.0,101.0,False,25000000.0,en,11.792,"Comedy, Adventure, Fantasy","Sony Pictures, Good Universe, Point Grey Pictures, Columbia Pictures",United States of America,English,2015.0,both,right_only
,,,,,,,,,,,,,,,,,,,2021.0,137.0,thenighthouse,15437703.0,7100581.0,0.46,8337122.0,0.54,547565.0,6.646,948.0,Released,2021-07-15,14590542.0,107.0,False,0.0,en,27.416,"Drama, Horror, Mystery, Thriller","Phantom Four, Anton, TSG Entertainment, Searchlight Pictures","United Kingdom, United States of America",English,2021.0,both,right_only
